"blog_text","header","url","user","date","popularity","like_fave","share_rtwt","id","like_fav_group","shr_rtwt_group","source","polarity","polarity_confidence","subjectivity","subjectivity_confidence"
"congratulations to the #instagram user who won this bonzo aussie food pack for hashtagging #greataussiebbq yesterday  pic twitter com  dsvmqvave","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/510293318404546560","@AdelUniUnion","10:06 PM - 11 Sep 2014","[]",NA,NA,516,"None","None","twitter","neutral",0.973693666670482,"subjective",0.964552072290427
"curious george murray #adelunibooks","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/580991885197479936","@AdelUniUnion","12:17 AM - 26 Mar 2015","[]",NA,NA,271,"None","None","twitter","neutral",0.819095818208301,"objective",0.999999996104709
"dancin  davecallantwit is twerking out his problems on the #uaoweek stage    pm","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/570414159587749888","@AdelUniUnion","6:45 PM - 24 Feb 2015","[u'Retweet:1', u'Retweeted:1', u'Like:1', u'Liked:1']",1,1,388,"Low","Low","twitter","neutral",0.592694668972312,"objective",0.999999913399065
"de stressing starts very soon  thanks to  unionauu    adelaidesrc  enjoy   af pic twitter com mxkbhcb  r","twitter_hashtag_AdelUniUnion","https://twitter.com/UniofAdelaide/status/527246790630711296","@UniofAdelaide","4:53 PM - 28 Oct 2014","[u'Retweet:5', u'Retweeted:5', u'Like:6', u'Liked:6']",6,5,473,"Medium","Medium","twitter","neutral",0.594793545501029,"objective",1
"dear  taylorswift    ive been informed you have  bad bitches  join you on stage  i am australias premiere  bad bitch     lets do this","twitter_hashtag_AdelUniUnion","https://twitter.com/LeeLinChinSBS/status/669025420444987392","@LeeLinChinSBS","9:31 PM - 23 Nov 2015","[u'Retweet:1', u'KRetweeted:6', u'KLike:1', u'KLiked:6', u'K:2']",NA,NA,7,"None","None","twitter","negative",0.99497188389096,"subjective",1
"dear twitter  we never thought it would happen to us    #sexoncampus","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/598388819021287425","@AdelUniUnion","12:26 AM - 13 May 2015","[u'Retweet:1', u'Retweeted:1', u'Like:1', u'Liked:1']",1,1,168,"Low","Low","twitter","neutral",0.946657065614105,"subjective",1
"delicious   structurally sound treats from the architecture #bakesale  today in hub central #yum pic twitter com egwacyhaff","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/500121120599592961","@AdelUniUnion","8:25 PM - 14 Aug 2014","[u'Retweet:1', u'Retweeted:1']",NA,1,559,"None","Low","twitter","neutral",0.79098553507718,"objective",0.999881446785107
"dental hospital as anything #adelunibands","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/583527581183381504","@AdelUniUnion","12:13 AM - 2 Apr 2015","[]",NA,NA,228,"None","None","twitter","neutral",0.793628867143376,"objective",0.998740412683282
"despite popular belief the #breakfastclub wasnt yesterday    years ago  its today in the fix lounge from      am  pic twitter com onth lg p","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/580839340885958656","@AdelUniUnion","2:11 PM - 25 Mar 2015","[u'Retweet:2', u'Retweeted:2']",NA,2,281,"None","Low","twitter","neutral",0.994134699928798,"objective",1
"did you grab a free student diary at #uaoweek  grab one anytime at the union office  or til friday in  uahubcentral pic twitter com  k aspy  f","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/570501718737162242","@AdelUniUnion","12:33 AM - 25 Feb 2015","[u'Retweet:4', u'Retweeted:4']",NA,4,381,"None","Medium","twitter","neutral",0.99876397787697,"subjective",1
"did you grab a oweek t shirt  if so  shoot us a pic  #uaoweek pic twitter com ebmsvnfirq","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/570461966944219136","@AdelUniUnion","9:55 PM - 24 Feb 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,383,"None","Low","twitter","neutral",0.998399401466293,"subjective",1
"did you know  nick xenophon   clementine ford  shaun micallef   juliagillard   cpyne    sarahinthesen  were student pollies at adelaide uni","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/507448507137916928","@AdelUniUnion","1:42 AM - 4 Sep 2014","[u'Retweet:4', u'Retweeted:4']",NA,4,528,"None","Medium","twitter","neutral",0.883012228603506,"subjective",1
"did you know you get a free meal with your at the cloisters ticket  book now  #atthecloisters  pic twitter com hzzsleoluh","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/621850553421725696","@AdelUniUnion","6:15 PM - 16 Jul 2015","[]",NA,NA,118,"None","None","twitter","neutral",0.988464802510473,"subjective",1
"did you see this guy at nacho march o today  he was smashed  #lol #puns #soz #waitecampus pic twitter com ajstajn bd","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/579847815150497795","@AdelUniUnion","8:31 PM - 22 Mar 2015","[u'Retweet:1', u'Retweeted:1', u'Like:2', u'Liked:2']",2,1,288,"Low","Low","twitter","neutral",0.979257263166313,"subjective",1
"didnt realise  andy bull wrote that everybody wants to rule the world song #atthecloisters #facetiousness","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/495174820355530753","@AdelUniUnion","4:50 AM - 1 Aug 2014","[]",NA,NA,575,"None","None","twitter","negative",0.649377718222944,"objective",0.587513831268706
"dirty harry medlin rooms #adelunimovies","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/575916163315556352","@AdelUniUnion","12:08 AM - 12 Mar 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,326,"None","Low","twitter","neutral",0.694023111336178,"subjective",0.969389703957754
"disco king  lukemillion is set to take the stage  #getready #faceexplosions #atthecloisters","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/627055366493188096","@AdelUniUnion","2:57 AM - 31 Jul 2015","[]",NA,NA,101,"None","None","twitter","neutral",0.710998398040036,"objective",0.992380409554419
"disco king  lukemillion swings into the vines and vibes of #atthecloisters this friday    pic twitter com tnbn  yzid","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/626294092188614656","@AdelUniUnion","12:32 AM - 29 Jul 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,112,"None","Low","twitter","neutral",0.996810266905574,"objective",0.997453530469291
"discounted customer service   job prep short course being held this wed from  am  pm  book now","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/447911472396374016","@AdelUniUnion","6:43 PM - 23 Mar 2014","[u'Retweet:1', u'Retweeted:1']",NA,1,635,"None","Low","twitter","negative",0.648937528833058,"objective",0.999998496816733
"do you #volunteer  want some financial help with your studies  enter the youth volunteer scholarship awards  info at","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/607836985546276864","@AdelUniUnion","2:10 AM - 8 Jun 2015","[u'Retweet:2', u'Retweeted:2']",NA,2,137,"None","Low","twitter","neutral",0.839984432375163,"subjective",1
"do you do doodle  post your procrastination station art on instagram or twitter   hashtag #unionauu to win movie tix  pic twitter com nrkye kxb","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/529148892168740864","@AdelUniUnion","9:51 PM - 2 Nov 2014","[]",NA,NA,464,"None","None","twitter","neutral",0.999354719466969,"subjective",1
"do you love puppy dogs  if the answer is a big yes  then check out the volunteer page at  pic twitter com nr  lpjpzp","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/450831297565319169","@AdelUniUnion","8:05 PM - 31 Mar 2014","[]",NA,NA,629,"None","None","twitter","positive",0.588198181131384,"subjective",1
"do you subscribe to our e newsletter  well why the heck not  sign up here for campus news  events  giveaways   more","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/602711931577733120","@AdelUniUnion","10:44 PM - 24 May 2015","[]",NA,NA,154,"None","None","twitter","negative",0.715407422996959,"subjective",1
"dont forget  free comedy for members tonight at rhino room       pm #onemicstand show your union card at the door  pic twitter com lbqpl dnqi","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/516371534412120065","@AdelUniUnion","4:39 PM - 28 Sep 2014","[u'Retweet:1', u'Retweeted:1']",NA,1,502,"None","Low","twitter","neutral",0.996239696227787,"objective",0.999999999982257
"dont forget free weetbix for  unionauu members this thursday may        am in the student kitchen  uahubcentral","twitter_hashtag_AdelUniUnion","https://twitter.com/ISCUoA/status/600519805888790528","@ISCUoA","9:34 PM - 18 May 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,163,"None","Low","twitter","neutral",0.740138862263569,"objective",0.999999999998917
"dont forget to have your say by completing the ssaf survey  open until  pm today    af","twitter_hashtag_AdelUniUnion","https://twitter.com/UniofAdelaide/status/502621458322190336","@UniofAdelaide","6:01 PM - 21 Aug 2014","[u'Retweet:1', u'Retweeted:1']",NA,1,542,"None","Low","twitter","negative",0.783213047699326,"objective",0.996945844853895
"dont know if this is legit  what is legit is free vegemite sandwiches for members in hub  uahubcentral kitchen     am pic twitter com tybfyaa nd","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/585972394323415040","@AdelUniUnion","6:08 PM - 8 Apr 2015","[u'Retweet:2', u'Retweeted:2', u'Like:1', u'Liked:1']",1,2,219,"Low","Low","twitter","neutral",0.995067633340767,"subjective",0.999999672682803
"dont miss  unionauus merchandise sale on in  uahubcentral today   tomorrow   af pic twitter com nk c siobs","twitter_hashtag_AdelUniUnion","https://twitter.com/UniofAdelaide/status/526915344896495616","@UniofAdelaide","6:56 PM - 27 Oct 2014","[u'Retweet:1', u'Retweeted:1', u'Like:1', u'Liked:1']",1,1,478,"Low","Low","twitter","neutral",0.989960426889116,"objective",0.999019470810253
"dont miss our delicious union sliders at #roseworthy today  well be frying up til       send your pics via #auulove pic twitter com wfl gfrjae","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/629121543012921344","@AdelUniUnion","7:47 PM - 5 Aug 2015","[]",NA,NA,85,"None","None","twitter","neutral",0.58576721898931,"objective",0.99999999867186
"dont pack lunch  therell be free food on the lawns for union members today between       #youaskedtheyprovided","twitter_hashtag_AdelUniUnion","https://twitter.com/OnDitMagazine/status/512006260292460546","@OnDitMagazine","3:32 PM - 16 Sep 2014","[u'Retweet:1', u'Retweeted:1', u'Like:1', u'Liked:1']",1,1,508,"Low","Low","twitter","neutral",0.587626317703911,"objective",0.999999990003519
"dont you forget about the breakfast club  free breakfast         am every tuesday   thursday by student care   src  pic twitter com  voseyutxd","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/573230205667426305","@AdelUniUnion","1:15 PM - 4 Mar 2015","[u'Retweet:3', u'Retweeted:3']",NA,3,366,"None","Medium","twitter","neutral",0.953197231520557,"subjective",1
"driving is too hard  visit  find your bus  train or tram timetable and relax","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/446435928404688897","@AdelUniUnion","4:59 PM - 19 Mar 2014","[]",NA,NA,641,"None","None","twitter","negative",0.446676233594635,"subjective",0.985326678240795
"driving is too hard  visit  find your bus  train or tram timetable and relax","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/443555100837941248","@AdelUniUnion","6:12 PM - 11 Mar 2014","[]",NA,NA,646,"None","None","twitter","negative",0.446676233594635,"subjective",0.985326678240795
"dum dum duhhhh   #atthecloisters","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/610359833728974848","@AdelUniUnion","1:14 AM - 15 Jun 2015","[]",NA,NA,133,"None","None","twitter","neutral",0.788940282110636,"objective",0.999256801660032
"dundee just snuck up on linda kowalski in the dark and startled her with his snake  #nothingsuss #crocodiledundee #auuaussiefilmfest","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/573751902166327296","@AdelUniUnion","11:48 PM - 5 Mar 2015","[]",NA,NA,357,"None","None","twitter","negative",0.548051922702748,"subjective",1
"dundees mate  wal  is dressed like don dunstan  #crocodiledundee #auuaussiefilmfest","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/573748946352271360","@AdelUniUnion","11:36 PM - 5 Mar 2015","[]",NA,NA,360,"None","None","twitter","neutral",0.579525946813936,"objective",0.99999999995232
"dwayne the rock johnson lawns #adelunicelebrities","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/586080875210649600","@AdelUniUnion","1:19 AM - 9 Apr 2015","[]",NA,NA,214,"None","None","twitter","neutral",0.584659352037783,"subjective",0.537453558107745
"dynamite set from  asta world    and thats a wrap on #atthecloisters","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/627102674417102848","@AdelUniUnion","6:05 AM - 31 Jul 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,92,"None","Low","twitter","neutral",0.375765224020064,"subjective",0.999999999939273
"early bird #atthecloisters tickets available until    june  do it  tickets include dinner","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/613950481652514816","@AdelUniUnion","11:02 PM - 24 Jun 2015","[]",NA,NA,127,"None","None","twitter","neutral",0.938427187044165,"subjective",1
"early drive to uni  catch some zs   let adelaide metro do the work    visit  for timetables  pic twitter com lu mmquvqh","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/443894532120137728","@AdelUniUnion","4:41 PM - 12 Mar 2014","[]",NA,NA,645,"None","None","twitter","neutral",0.9960448958541,"objective",0.999999999999953
"easter bunny is on campus with easter eggs    happy easter  from the union #easterbunny #adelaideuniversityunion pic twitter com ohrzjqp hk","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/454431843782107136","@AdelUniUnion","6:32 PM - 10 Apr 2014","[u'Retweet:2', u'Retweeted:2', u'Like:2', u'Liked:2']",2,2,620,"Low","Low","twitter","neutral",0.852181316388311,"objective",0.999999999999246
"edition      of on dit is now available   pick up a copy around campus or have a read in digital form  right here","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/446838869313351681","@AdelUniUnion","7:41 PM - 20 Mar 2014","[u'Retweet:1', u'Retweeted:1']",NA,1,638,"None","Low","twitter","neutral",0.966679887678062,"objective",0.99999988529035
"eggs and benham #drsuess #adelunibooks  unionauu","twitter_hashtag_AdelUniUnion","https://twitter.com/Hi_God__Help_Me/status/581002388938448896","@Hi_God__Help_Me","12:58 AM - 26 Mar 2015","[u'Retweet:2', u'Retweeted:2']",NA,2,263,"None","Low","twitter","neutral",0.69935834287186,"objective",0.999985143554005
"elder conversatoriums wonder imporium  #adelunimovies","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/575917202030747649","@AdelUniUnion","12:12 AM - 12 Mar 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,320,"None","Low","twitter","neutral",0.78208288413416,"objective",0.912413607222549
"elders game #adelunibooks","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/581002283640483840","@AdelUniUnion","12:58 AM - 26 Mar 2015","[]",NA,NA,264,"None","None","twitter","neutral",0.815635155823874,"objective",0.999985710543027
